,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,movie_category
3977,Peter Stebbings,78.0,95.0,89.0,388.0,Tony Nappo,963.0,37606.0,Comedy,Michael Kelly,31836,2658,Charlotte Sullivan,0.0,gun running|organized crime|pimp|superhero|vigilante,90.0,English,Canada,R,3500000.0,2009.0,654.0,6.8,2.35,0,hit
3978,Vincente Minnelli,41.0,102.0,136.0,48.0,Reginald Owen,89.0,2956000.0,Music,Gladys Cooper,3258,282,Ellen Ross,0.0,hoop|horseback riding|love|pirate|singer,54.0,English,USA,Approved,3700000.0,1948.0,78.0,7.1,1.37,359,hit
3979,Dagur Kári,61.0,99.0,29.0,64.0,Susan Blommaert,117.0,19959.0,Drama,Alice Olivia Clarke,3579,298,Stephen Henderson,2.0,bar|bartender|death|heart attack|mentor protege relationship,14.0,English,Iceland,R,3800000.0,2009.0,64.0,6.9,2.35,0,hit
3980,Nicholas Hytner,112.0,109.0,13.0,480.0,Russell Tovey,3000.0,2706659.0,Comedy,Dominic Cooper,17770,5977,James Corden,0.0,gay|headmaster|oxford|school|teacher,172.0,English,UK,R,2000000.0,2006.0,796.0,6.9,1.85,0,hit
3981,Jaume Collet-Serra,349.0,113.0,174.0,767.0,Frank Langella,14000.0,61094903.0,Action,Liam Neeson,210548,17151,Aidan Quinn,3.0,agriculture|airport|amnesia|nurse|scientist,332.0,English,UK,PG-13,30000000.0,2011.0,902.0,6.9,2.35,29000,hit
3984,Peter Cattaneo,122.0,91.0,11.0,121.0,Mark Addy,1000.0,45857453.0,Music,Tom Wilkinson,82232,2323,Lesley Sharp,3.0,dole|male stripper|northern england|steel worker|unemployment,174.0,English,UK,R,3500000.0,1997.0,891.0,7.2,1.85,0,hit
3985,Jim Abrahams,134.0,88.0,104.0,318.0,Lloyd Bridges,628.0,83400000.0,Comedy,Peter Graves,160281,2726,Barbara Billingsley,0.0,air traffic controller|airplane|airport|pilot|spoof,427.0,English,USA,PG,3500000.0,1980.0,575.0,7.8,1.85,16000,hit
3987,F. Gary Gray,20.0,97.0,473.0,624.0,John Witherspoon,826.0,27900000.0,Comedy,Nia Long,74626,3455,Tony Cox,1.0,bully|drug dealer|first part|neighbor|neighborhood,157.0,English,USA,R,3500000.0,1995.0,723.0,7.3,1.85,8000,hit
3988,Albert Hughes,28.0,97.0,117.0,556.0,Larenz Tate,851.0,27900000.0,Drama,Jada Pinkett Smith,39508,3036,Khandi Alexander,2.0,1990s|escape|graduation|hustler|street,96.0,English,USA,R,3500000.0,1993.0,582.0,7.5,1.85,0,hit
3990,Michael Gornick,95.0,85.0,10.0,178.0,Holt McCallany,3000.0,14000000.0,Comedy,George Kennedy,15956,3617,Dorothy Lamour,0.0,anthology|hit and run|hit by a car|living statue|melting woman,118.0,English,USA,R,3500000.0,1987.0,273.0,6.0,1.85,1000,average
3996,Robert Eggers,425.0,92.0,22.0,159.0,Kate Dickie,648.0,25138292.0,Mystery,Julian Richings,66483,1122,Ralph Ineson,0.0,black magic|goat|isolation|naked woman|witch,452.0,English,USA,R,3500000.0,2015.0,191.0,6.8,1.66,43000,hit
3997,Michael Martin,19.0,93.0,0.0,78.0,Master P,625.0,10305534.0,Comedy,Joe Estevez,1721,987,Anthony Johnson,2.0,friend|obscenity|scam|vacant lot|van,38.0,English,USA,R,3500000.0,1998.0,118.0,3.9,1.85,280,average
3998,Edward Burns,43.0,96.0,0.0,111.0,Frank Vincent,385.0,9449219.0,Romance,John Mahoney,13949,995,Michael McGlone,2.0,claim in title|infidelity|irish american|love|sex,98.0,English,USA,R,3500000.0,1996.0,356.0,6.1,1.85,453,average
3999,Bill Condon,127.0,105.0,386.0,248.0,Lynn Redgrave,3000.0,6390032.0,Biography,Brendan Fraser,24977,4238,Kevin J. O'Connor,2.0,friendship|gardener|gay interest|homosexual|memory,229.0,English,USA,R,3500000.0,1998.0,258.0,7.5,2.35,0,hit
4000,Juan José Campanella,262.0,129.0,195.0,50.0,Soledad Villamil,827.0,20167424.0,Drama,Ricardo Darín,131831,1044,Guillermo Francella,0.0,investigation|justice|murder|suspect|tension,231.0,Spanish,Argentina,R,2000000.0,2009.0,88.0,8.2,2.35,33000,hit
4003,Sam Raimi,252.0,37.0,0.0,199.0,Dan Hicks,634.0,5923044.0,Comedy,Ted Raimi,113451,1347,Kassie Wesley DePaiva,0.0,cabin|cabin in the woods|demon|evil dead|woods,537.0,English,USA,X,3600000.0,1987.0,328.0,7.8,1.85,0,hit
4004,Louis C.K.,31.0,81.0,0.0,542.0,J.B. Smoove,560.0,3293258.0,Music,Wanda Sykes,11399,2238,Robert Vaughn,0.0,based on sketch comedy|corporation|cult film|evil corporation|sex,131.0,English,USA,PG-13,3000000.0,2001.0,555.0,5.2,1.85,0,average
4006,Salvador Carrasco,39.0,106.0,22.0,10.0,Zaide Silvia Gutiérrez,174.0,886410.0,History,Elpidia Carrillo,1024,222,Damián Delgado,0.0,1520s|aztec|indian|spanish colonization|spanish conquest,494.0,Spanish,Mexico,R,3500000.0,1998.0,16.0,6.8,1.85,140,hit
4007,André Øvredal,337.0,103.0,12.0,4.0,Johanna Mørck,29.0,252652.0,Comedy,Otto Jespersen,54104,44,Glenn Erland Tosterud,0.0,bear|cameraman|hunter|secret government agency|troll,199.0,Norwegian,Norway,PG-13,19900000.0,2010.0,4.0,7.0,1.85,38000,hit
4008,Robert Cary,30.0,101.0,0.0,681.0,Fred Willard,827.0,220234.0,Romance,Frances Conroy,1950,3574,Kevin Sussman,3.0,erectile dysfunction|mugger|mugging|subway robbery|therapy,24.0,English,USA,R,3500000.0,2006.0,729.0,6.5,1.85,360,average
4009,Akiva Schaffer,265.0,102.0,82.0,536.0,Nicholas Braun,622.0,34350553.0,Comedy,Will Forte,104072,2486,Rosemarie DeWitt,4.0,alien|escape|manager|neighborhood watch|ohio,207.0,English,USA,R,68000000.0,2012.0,591.0,5.7,2.35,15000,average
4010,Adam Rapp,50.0,98.0,9.0,405.0,Will Ferrell,11000.0,101228.0,Comedy,Zooey Deschanel,7228,20009,Dallas Roberts,4.0,love|michigan|musician|novelist|student,53.0,English,USA,R,3500000.0,2005.0,8000.0,6.4,1.85,414,average
4011,Angela Robinson,50.0,91.0,23.0,660.0,Geoff Stults,4000.0,96793.0,Romance,Jordana Brewster,12188,6380,Scoot McNairy,3.0,1959 cadillac|diamonds|female villain|force field|voyeurism,135.0,English,USA,PG-13,3500000.0,2004.0,756.0,5.3,2.35,1000,average
4024,Luc Jacquet,169.0,80.0,10.0,34.0,Sofie Gråbøl,11000.0,77413017.0,Documentary,Morgan Freeman,45984,11218,Romane Bohringer,0.0,chick|emperor penguin|journey|ocean|penguin,331.0,French,France,G,8000000.0,2005.0,108.0,7.6,1.85,0,hit
4025,J.C. Chandor,290.0,107.0,78.0,969.0,Demi Moore,18000.0,5354039.0,Biography,Kevin Spacey,92599,22834,Ashley Williams,8.0,capital management|financial crisis|financial disaster|investment fraud|management,225.0,English,USA,R,3500000.0,2011.0,2000.0,7.1,1.85,21000,hit
4027,Clark Gregg,159.0,92.0,0.0,539.0,Matt Gerald,1000.0,2926565.0,Comedy,Anjelica Huston,28573,3608,Jonah Bobo,0.0,choking|friend|hospital|restaurant|scam,72.0,English,USA,R,3000000.0,2008.0,585.0,6.5,1.66,0,average
4028,Damien Chazelle,535.0,107.0,141.0,535.0,Melissa Benoist,24000.0,13092000.0,Music,J.K. Simmons,399138,26495,Chris Mulkey,0.0,conservatory|drummer|emotional abuse|music school|obsession,731.0,English,USA,R,3300000.0,2014.0,970.0,8.5,2.4,129000,hit
4029,Fernando Meirelles,214.0,135.0,353.0,40.0,Seu Jorge,1000.0,7563397.0,Drama,Alice Braga,533200,1211,Alexandre Rodrigues,0.0,coming of age|male frontal nudity|male nudity|photographer|slum,749.0,Portuguese,Brazil,R,3300000.0,2002.0,69.0,8.7,1.85,28000,blockbuster
4030,Justin Kerrigan,47.0,99.0,8.0,78.0,John Simm,798.0,104257.0,Music,Danny Dyer,19194,1430,Shaun Parkes,2.0,friday|friend|hip hop|techno rave|weekend,160.0,English,UK,R,2200000.0,1999.0,472.0,7.1,1.85,0,hit
4033,Thomas Vinterberg,349.0,115.0,346.0,26.0,Alexandra Rapaport,74.0,610968.0,Drama,Thomas Bo Larsen,170155,216,Hana Shuan,1.0,deer|gun|gunshot|hunt|kindergarten teacher,249.0,Danish,Denmark,R,3800000.0,2012.0,69.0,8.3,2.35,60000,hit
4035,Alejandro Monteverde,60.0,91.0,38.0,377.0,Ramon Rodriguez,625.0,8108247.0,Romance,Armando Riesco,9607,2747,Eduardo Verástegui,0.0,inter cultural|latino|restaurant|soccer|train,174.0,English,USA,PG-13,3300000.0,2006.0,464.0,7.4,1.85,0,hit
4043,Joshua Marston,155.0,101.0,13.0,6.0,Wilson Guerrero,280.0,6517198.0,Drama,Catalina Sandino Moreno,30474,308,Yenny Paola Vega,0.0,colombia|colombian|drug mule|money|stomach,172.0,Spanish,Colombia,R,3000000.0,2004.0,11.0,7.5,1.85,0,hit
4044,Mike Mills,261.0,105.0,101.0,157.0,Lou Taylor Pucci,1000.0,5776314.0,Romance,Goran Visnjic,73349,2016,Mary Page Keller,4.0,actress|cancer|death|french|gay relationship,142.0,English,USA,R,3200000.0,2010.0,394.0,7.2,1.85,15000,hit
4046,John Landis,94.0,109.0,644.0,559.0,Karen Allen,1000.0,141600000.0,Comedy,John Belushi,90177,3468,Tim Matheson,6.0,academic probation|camera shot of feet|fraternity|school expulsion|smashing a guitar,257.0,English,USA,R,3000000.0,1978.0,783.0,7.6,1.85,0,hit
4047,Guy Hamilton,164.0,110.0,82.0,177.0,Gert Fröbe,387.0,51100000.0,Adventure,Honor Blackman,139432,1198,Lois Maxwell,2.0,bikini|covered in melted gold|fort knox|gold|pilot,418.0,English,UK,Approved,3000000.0,1964.0,202.0,7.8,1.37,0,hit
4050,Danny Boyle,134.0,94.0,0.0,557.0,Shirley Henderson,2000.0,16501785.0,Drama,Kelly Macdonald,469561,3559,Ewen Bremner,4.0,drug culture|drugs|filthy toilet|heroin addict|heroin withdrawal,514.0,English,UK,R,3500000.0,1996.0,887.0,8.2,1.85,21000,hit
4051,Spike Lee,53.0,115.0,0.0,360.0,Cedric the Entertainer,1000.0,38168022.0,Comedy,Bernie Mac,4687,1964,Steve Harvey,0.0,backstage|comedian|concert film|emcee|stand up comedian,83.0,English,USA,R,3000000.0,2000.0,436.0,6.6,1.85,290,hit
4052,Tod Williams,264.0,98.0,21.0,189.0,Molly Ephraim,438.0,84749884.0,Horror,Sprague Grayden,82133,1081,Micah Sloat,0.0,california|carlsbad california|house|nanny|security camera,359.0,English,USA,R,3000000.0,2010.0,332.0,5.7,1.85,14000,average
4053,Kirk Jones,94.0,91.0,52.0,482.0,David Kelly,773.0,24788807.0,Comedy,James Nesbitt,21245,1965,Fionnula Flanagan,0.0,dead body|death|lottery|small town|village,213.0,English,UK,PG,3000000.0,1998.0,588.0,7.4,2.35,0,hit
4054,Michael Moore,215.0,120.0,909.0,184.0,Dick Clark,909.0,21244913.0,Drama,Michael Moore,123090,1779,Bill Clinton,2.0,bank|columbine|columbine high school killings|firearm|school shooting,888.0,English,Germany,R,4000000.0,2002.0,504.0,8.0,1.85,4000,hit
4056,Jack Sholder,138.0,87.0,28.0,217.0,Robert Rusler,426.0,30000000.0,Fantasy,Clu Gulager,43485,1472,Marshall Bell,0.0,freddy krueger|gay|gay subtext|homoeroticism|jock strap,327.0,English,USA,R,2200000.0,1985.0,359.0,5.4,1.85,0,average
4057,James Ivory,55.0,117.0,133.0,249.0,Rupert Graves,687.0,20966644.0,Romance,Julian Sands,29610,1665,Denholm Elliott,0.0,male nudity|male pubic hair|nude bathing|piano|pubic hair,94.0,English,UK,Unrated,3000000.0,1985.0,443.0,7.4,1.66,0,hit
4058,James DeMonaco,361.0,85.0,65.0,535.0,Adelaide Kane,942.0,64423650.0,Sci-Fi,Rhys Wakefield,139329,3708,Chris Mulkey,0.0,class differences|killing spree|one night|suburb|violence,578.0,English,USA,R,3000000.0,2013.0,810.0,5.7,2.35,31000,average
4059,Scott Derrickson,411.0,110.0,301.0,412.0,Victoria Leigh,1000.0,48056940.0,Mystery,Danielle Kotch,155153,2239,James Ransone,0.0,book|found footage|research|snuff film|writer,524.0,English,USA,R,3000000.0,2012.0,419.0,6.8,2.35,58000,hit
4060,David Raynr,24.0,113.0,9.0,12.0,Mikki Padilla,71.0,19184015.0,Biography,Nancy O'Dell,1466,159,Dayna Devon,1.0,actor name in title|colon in title|four word title|live performance|satire,35.0,English,USA,R,3000000.0,2002.0,65.0,5.4,1.85,63,average
4063,Charles Martin Smith,35.0,98.0,188.0,693.0,Bill Cobbs,2000.0,24629916.0,Family,Kevin Zegers,12942,4277,Michael Jeter,0.0,basketball|boy|dog|dog movie|golden retriever,34.0,English,USA,PG,3000000.0,1997.0,970.0,5.1,1.85,902,average
4065,Tom McLoughlin,158.0,86.0,41.0,155.0,Ron Palillo,956.0,19472057.0,Horror,Tony Goldwyn,25332,1862,Vincent Guastaferro,0.0,actual animal killed|death|jason voorhees|slasher flick|teen horror,307.0,English,USA,R,3000000.0,1986.0,316.0,5.9,1.85,0,average
4066,David Lean,122.0,161.0,767.0,87.0,Sessue Hayakawa,682.0,27200000.0,Adventure,William Holden,149444,1035,Jack Hawkins,2.0,allies|bridge|construction|jungle|sabotage,273.0,English,UK,PG,3000000.0,1957.0,119.0,8.2,2.35,0,hit
4067,Patrick Read Johnson,16.0,100.0,32.0,175.0,Royal Dano,610.0,15369573.0,Comedy,Ariana Richards,2580,1441,Tonya Lee Williams,1.0,alien|halloween|killer robot|outer space|wrestler costume,54.0,English,USA,PG,3000000.0,1990.0,232.0,5.3,1.85,710,average
4070,Adam Marcus,112.0,91.0,18.0,307.0,Leslie Jordan,935.0,15935068.0,Fantasy,Kane Hodder,19331,2899,Erin Gray,0.0,brutality|evil|jason voorhees|paranormal phenomena|terror,317.0,English,USA,R,2500000.0,1993.0,805.0,4.3,1.85,949,average
4072,Michel Gondry,114.0,100.0,1000.0,220.0,Dave Chappelle,989.0,11694528.0,Music,Common,7721,2165,Lauryn Hill,0.0,block party|marching band|neighborhood|new york city|tyrannosaurus rex,72.0,English,USA,R,3000000.0,2005.0,744.0,7.2,1.85,635,hit
4075,Benny Boom,49.0,84.0,23.0,706.0,Donald Faison,1000.0,10017041.0,Comedy,Omari Hardwick,8265,4815,Mike Epps,3.0,cocaine|package|slow motion scene|topless female nudity|wrong address,20.0,English,USA,R,3000000.0,2009.0,927.0,5.9,1.85,545,average
4081,Nnegest Likké,37.0,99.0,18.0,233.0,Jimmy Jean-Louis,939.0,7059537.0,Comedy,Mo'Nique,8279,2321,Joyful Drake,0.0,female protagonist|size positive|thin|title directed by female|wet dream,101.0,English,USA,PG-13,3000000.0,2006.0,407.0,3.0,1.85,837,flop
4082,Richard Linklater,405.0,109.0,0.0,48.0,Ariane Labed,140.0,8114507.0,Romance,Seamus Davey-Fitzpatrick,95362,328,Athina Rachel Tsangari,1.0,friend|greece|greek|hotel room|twin,270.0,English,USA,R,3000000.0,2013.0,63.0,7.9,1.85,62000,hit
4083,Christopher Leitch,29.0,95.0,4.0,152.0,Robert Neary,641.0,7888703.0,Comedy,John Astin,8465,1389,Kim Darby,1.0,falling in love|glowing eyes|insult|teenager|three word title,65.0,English,USA,PG,3000000.0,1987.0,168.0,3.2,1.85,491,flop
4084,Don Coscarelli,81.0,97.0,152.0,135.0,A. Michael Baldwin,674.0,7282851.0,Fantasy,Angus Scrimm,9502,1395,James Le Gros,1.0,cemetery|female nudity|mortuary|sphere|tall man,100.0,English,USA,R,3000000.0,1988.0,174.0,6.5,1.85,812,average
4086,Patricia Cardoso,75.0,90.0,15.0,453.0,Lupe Ontiveros,953.0,5844929.0,Comedy,America Ferrera,6000,2510,George Lopez,1.0,education|factory|high school|mexican american|religious icon,109.0,English,USA,PG-13,3000000.0,2002.0,625.0,7.0,1.85,595,hit
4089,Damien O'Donnell,82.0,96.0,70.0,163.0,Jimi Mistry,883.0,4170647.0,Comedy,Archie Panjabi,14548,1616,Om Puri,0.0,england|marriage|muslim|pakistani|salford,161.0,English,UK,R,1900000.0,1999.0,183.0,6.9,1.85,1000,hit
4090,Peter M. Cohen,48.0,82.0,0.0,51.0,Brian Van Holt,472.0,4142507.0,Romance,Callie Thorne,3665,858,David Heyman,1.0,dating|diner|masturbation|urination|washington square manhattan new york city,81.0,English,USA,R,3000000.0,2000.0,324.0,4.4,1.85,131,average
4091,Mira Nair,33.0,109.0,300.0,200.0,Sarita Choudhury,729.0,4109095.0,Romance,Indira Varma,8239,1292,Rekha,0.0,courtesan|friend|kama sutra|seduction|wedding,92.0,English,USA,R,3000000.0,1996.0,257.0,6.0,1.85,0,average
4094,Anthony Hickox,22.0,98.0,16.0,222.0,Zach Galligan,687.0,3902679.0,Fantasy,Julian Sands,3943,1806,Paula Marshall,0.0,druid|eclipse|rune|scalping|warlock,49.0,English,USA,R,3000000.0,1993.0,233.0,5.3,1.66,217,average
4095,Tom Schulman,30.0,95.0,45.0,267.0,George Hamilton,578.0,3559990.0,Comedy,Kristy Swanson,8005,1363,Dyan Cannon,0.0,camera shot of feet|female stockinged feet|female stockinged soles|nude pantyhose|pantyhose,49.0,English,USA,R,3000000.0,1997.0,341.0,5.3,1.85,417,average
4097,Jill Sprecher,79.0,104.0,11.0,194.0,Rob McElhenney,11000.0,3287435.0,Drama,Matthew McConaughey,8603,12250,Amy Irving,2.0,attorney|happiness|house cleaner|physics|professor,115.0,English,USA,R,4500000.0,2001.0,813.0,7.1,1.85,430,hit
4098,Darren Stein,49.0,87.0,18.0,844.0,Judy Greer,3000.0,3071947.0,Comedy,Julie Benz,18711,9555,Jeff Conaway,3.0,best friend|bitch|friend|popular girl|prom,183.0,English,USA,R,3500000.0,1999.0,2000.0,5.4,1.85,0,average
4099,Julian Schnabel,42.0,108.0,232.0,353.0,Michael Wincott,10000.0,2961991.0,Biography,Gary Oldman,15885,11459,Courtney Love,4.0,andy warhol|art|artist|friendship|street artist,78.0,English,USA,R,3300000.0,1996.0,721.0,6.9,1.85,0,hit
4101,Gavin Hood,152.0,94.0,151.0,29.0,Nambitha Mpumlwana,113.0,2912363.0,Drama,Terry Pheto,25063,278,Rapulana Seiphemo,1.0,baby|bathing a baby|criminal|slum|vomiting,177.0,Zulu,UK,R,3000000.0,2005.0,64.0,7.3,2.35,0,hit
4103,George Gallo,23.0,89.0,269.0,24.0,Joe Howard,489.0,2223990.0,Comedy,Eddie Griffin,761,539,Robert Noble,1.0,african american|family relationships|stand up comedian|stand up comedy,14.0,English,USA,R,3000000.0,2003.0,26.0,6.6,1.85,26,hit
4104,Kevin Smith,254.0,102.0,0.0,387.0,Haley Joel Osment,40000.0,1821983.0,Comedy,Johnny Depp,31089,43810,Michael Parks,0.0,canada|human becoming an animal|mad scientist|part of trilogy|walrus,261.0,English,USA,R,3000000.0,2014.0,3000.0,5.4,2.35,20000,average
4105,Chan-wook Park,305.0,120.0,0.0,38.0,Ji-tae Yu,717.0,2181290.0,Drama,Min-sik Choi,356181,852,Hye-jeong Kang,0.0,brother sister relationship|hypnosis|imprisonment|love|revenge,809.0,Korean,South Korea,R,3000000.0,2003.0,78.0,8.4,2.35,43000,hit
4106,David Nixon,19.0,110.0,13.0,221.0,Michael Bolten,439.0,2848578.0,Family,Robyn Lively,3942,1567,Christopher Schmidt,0.0,cancer|faith|hope|letter|prayer,65.0,English,USA,PG,3500000.0,2010.0,399.0,6.3,1.78,0,average
4107,Jason Eisener,272.0,86.0,59.0,104.0,Robb Wells,694.0,703002.0,Comedy,Gregory Smith,37495,1249,Molly Dunsworth,4.0,hobo|pedophile|rampage|shotgun|vigilante,230.0,English,Canada,Not Rated,3000000.0,2011.0,324.0,6.1,2.35,37000,average
4114,Leslye Headland,156.0,87.0,21.0,416.0,Adam Scott,4000.0,418268.0,Romance,Kirsten Dunst,37156,8353,Andrew Rannells,3.0,bachelorette party|drug use|high school|overdose|wedding dress,129.0,English,USA,R,3000000.0,2012.0,3000.0,5.3,2.35,0,average
4117,Tim Heidecker,82.0,93.0,78.0,197.0,William Atherton,536.0,200803.0,Comedy,Michael Gross,7988,1467,Bob Ross,3.0,film in film|man with glasses|reference to steven spielberg|self referential|shopping mall,71.0,English,USA,R,3000000.0,2012.0,317.0,5.3,1.78,0,average
4118,Rupert Wyatt,175.0,111.0,81.0,81.0,Cjon Saulsberry,3000.0,33631221.0,Drama,George Kennedy,48562,3784,Griffin Cleveland,1.0,dog|gambler|gambling|gangster|professor,145.0,English,USA,R,25000000.0,2014.0,571.0,6.0,2.35,0,average
4120,Marco Kreuzpaintner,40.0,98.0,7.0,17.0,Kostja Ullmann,289.0,95016.0,Romance,Alicja Bachleda,11074,362,Robert Stadlober,0.0,friend|friendship|rowing|storm|summer camp,56.0,German,Germany,R,2700000.0,2004.0,38.0,7.4,1.85,442,hit
4122,Deon Taylor,63.0,88.0,26.0,236.0,Betsy Russell,487.0,143000.0,Horror,Matt Cohen,4122,1495,Noah Segan,0.0,blood splatter|chain|murder|mysterious killer|warning,48.0,English,USA,R,5000000.0,2009.0,298.0,4.1,2.35,0,average
4123,Jason Alexander,20.0,97.0,700.0,56.0,Patti LuPone,599.0,39852.0,Comedy,Gretchen Mol,1238,1030,Peter Onorati,1.0,1955 chevrolet|nurse|peeping tom|reference to brooklyn dodgers|spying,25.0,English,USA,R,3000000.0,1999.0,325.0,6.7,1.85,117,hit
4124,Xavier Gens,174.0,122.0,87.0,605.0,Lauren German,2000.0,22000.0,Drama,Michael Biehn,30511,4920,Rosanna Arquette,4.0,doggystyle sex|rough sex|sodomy|torture|violent sex,226.0,English,Germany,R,3000000.0,2011.0,683.0,5.8,2.35,0,average
4128,Tim Burton,451.0,108.0,13000.0,11000.0,Alan Rickman,40000.0,334185206.0,Family,Johnny Depp,306336,79957,Anne Hathaway,0.0,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,736.0,English,USA,PG,200000000.0,2010.0,25000.0,6.5,1.85,24000,average
4141,Kenneth Branagh,343.0,105.0,0.0,502.0,Derek Jacobi,2000.0,201148159.0,Family,Hayley Atwell,103749,4671,Lily James,1.0,dress|duke|fairy godmother|fairy tale|pumpkin,323.0,English,USA,PG,95000000.0,2015.0,520.0,7.0,2.35,56000,hit
4144,Walter Salles,71.0,113.0,179.0,11.0,Matheus Nachtergaele,119.0,5595428.0,Drama,Fernanda Montenegro,28951,167,Othon Bastos,0.0,brazil|letter|rio de janeiro brazil|sertao|teacher,257.0,Portuguese,Brazil,R,2900000.0,1998.0,14.0,8.0,2.35,0,hit
4147,Susan Seidelman,35.0,105.0,39.0,183.0,Michael Nouri,267.0,3123749.0,Romance,Dyan Cannon,746,1231,Brenda Vaccaro,8.0,title spoken by character,27.0,English,USA,R,1500000.0,2005.0,225.0,6.5,1.85,88,average
4151,Alexandre Aja,251.0,89.0,192.0,142.0,Maïwenn,447.0,3645438.0,Horror,Cécile De France,55040,923,Oana Pellea,1.0,car chase|plot twist|police van|rear ending a car|slasher,539.0,French,France,Unrated,2200000.0,2003.0,236.0,6.8,2.35,0,hit
4154,Craig Brewer,159.0,116.0,153.0,165.0,Paula Jai Parker,275.0,22201636.0,Music,Isaac Hayes,33567,727,Elise Neal,1.0,baby|friend|hip hop|pimp|stripper,206.0,English,USA,R,8000000.0,2005.0,247.0,7.4,1.85,0,hit
4155,Billy Wilder,181.0,120.0,0.0,102.0,Joe E. Brown,105.0,25000000.0,Music,Nehemiah Persoff,175196,527,George Raft,2.0,all girl band|band|cross dressing|musician|yacht,350.0,English,USA,Not Rated,2883848.0,1959.0,103.0,8.3,1.66,10000,hit
4156,John Carl Buechler,110.0,88.0,152.0,181.0,Terry Kiser,935.0,19170001.0,Horror,Kane Hodder,21359,1855,William Butler,0.0,death|jason voorhees|massacre|slaughter|telekinesis,270.0,English,USA,R,2800000.0,1988.0,448.0,5.3,1.85,0,average
4157,Victor Fleming,213.0,102.0,149.0,357.0,Terry,695.0,22202612.0,Music,Margaret Hamilton,291875,2509,Billie Burke,3.0,evil witch|tornado|witch|wizard|wizard of oz,533.0,English,USA,Passed,2800000.0,1939.0,421.0,8.1,1.37,14000,hit
4158,Mel Brooks,129.0,106.0,0.0,481.0,Peter Boyle,1000.0,86300000.0,Comedy,Madeline Kahn,112671,2703,Teri Garr,0.0,assistant|castle|experiment|frankenstein's monster|scientist,315.0,English,USA,PG,2800000.0,1974.0,595.0,8.0,1.85,14000,hit
4159,George A. Romero,280.0,95.0,0.0,192.0,Shawn Roberts,569.0,952620.0,Horror,Megan Park,40800,1797,Joe Dinicol,0.0,barn|film student|hospital|mummy|video camera,332.0,English,USA,R,2000000.0,2007.0,529.0,5.7,1.85,0,average
4161,Victor Nunez,61.0,113.0,9.0,42.0,Patricia Richardson,402.0,9054736.0,Drama,Peter Fonda,5744,787,Vanessa Zima,1.0,beekeeper|bound and gagged|dysfunctional family|man with glasses|tied to a chair,57.0,English,USA,R,2700000.0,1997.0,222.0,7.1,1.66,381,hit
4168,Mel Brooks,121.0,93.0,0.0,628.0,David Huddleston,1000.0,119500000.0,Comedy,Madeline Kahn,95294,4701,Harvey Korman,0.0,railroad|reference to douglas fairbanks|reference to jesse owens|reference to randolph scott|year 1874,363.0,English,USA,R,2600000.0,1974.0,1000.0,7.8,2.35,12000,hit
